code,laboratoire,nom,dci,dosage,unite_dosage,forme,presentation,ppv,ph,ppv_br,princeps_generique,classe_therapeutique,taux_remboursement_cnss
6118000071990,AFRIC-PHAR,CO-IRVEL 300MG/12.5MG,HYDROCHLOROTHIAZIDE, 12.5,MG,COMPRIME PELLICULE,1 BOITE 14 COMPRIME PELLICULE,85.00,53.10,85.00,A,ANTIHYPERTENSEUR,70
6118000071990,AFRIC-PHAR,CO-IRVEL 300MG/12.5MG,IRBESARTAN,300 ,MG,COMPRIME PELLICULE,1 BOITE 14 COMPRIME PELLICULE,85.00,53.10,85.00,A,ANTIHYPERTENSEUR,70
6118001101634,COOPER MAROC,CO-OLMETEC,HYDROCHLOROTHIAZIDE, 25,MG,COMPRIME PELLICULE,1 BOITE 30 COMPRIME,242.00,151.40,242.00,A,ANTIHYPERTENSEUR,70
6118001102525,COOPER MAROC,CO-OLMETEC,HYDROCHLOROTHIAZIDE,25,MG,COMPRIME,1 BOITE 30 COMPRIME,224.00,140.20,,A,ANTIHYPERTENSEUR,0
6118001101627,COOPER MAROC,CO-OLMETEC,HYDROCHLOROTHIAZIDE, 12.5,MG,COMPRIME PELLICULE,1 BOITE 30 COMPRIME,252.00,157.70,252.00,A,ANTIHYPERTENSEUR,70
6118001101634,COOPER MAROC,CO-OLMETEC,OLMESARTAN,20 ,MG,COMPRIME PELLICULE,1 BOITE 30 COMPRIME,242.00,151.40,242.00,A,ANTIHYPERTENSEUR,70
6118001102518,COOPER MAROC,CO-OLMETEC,OLMESARTAN,40,MG,COMPRIME,1 BOITE 30 COMPRIME,224.00,140.20,,A,ANTIHYPERTENSEUR,0
6118001102518,COOPER MAROC,CO-OLMETEC,HYDROCHLOROTHIAZIDE,12.5,MG,COMPRIME,1 BOITE 30 COMPRIME,224.00,140.20,,A,ANTIHYPERTENSEUR,0
6118001102525,COOPER MAROC,CO-OLMETEC,OLMESARTAN,40,MG,COMPRIME,1 BOITE 30 COMPRIME,224.00,140.20,,A,ANTIHYPERTENSEUR,0
6118001101627,COOPER MAROC,CO-OLMETEC,OLMESARTAN,20 ,MG,COMPRIME PELLICULE,1 BOITE 30 COMPRIME,252.00,157.70,252.00,A,ANTIHYPERTENSEUR,70
6118001185771,MAPHAR,CO-RENITEC,ENALAPRIL,20 ,MG,COMPRIME PELLICULE,1 BOITE 28 COMPRIME PELLICULE,66.70,41.70,66.70,A,INHIBITEUR DE L ENZYME DE CONVERSION,70
6118000290032,MSD,CO-RENITEC,ENALAPRIL,20 ,MG,COMPRIME PELLICULE,1 BOITE 28 COMPRIME,66.70,41.70,66.70,A,ANTIHYPERTENSEUR,70
6118000290032,MSD,CO-RENITEC,HYDROCHLOROTHIAZIDE, 12.5,MG,COMPRIME PELLICULE,1 BOITE 28 COMPRIME,66.70,41.70,66.70,A,ANTIHYPERTENSEUR,70
6118001185771,MAPHAR,CO-RENITEC,HYDROCHLOROTHIAZIDE, 12.5,MG,COMPRIME PELLICULE,1 BOITE 28 COMPRIME PELLICULE,66.70,41.70,66.70,A,INHIBITEUR DE L ENZYME DE CONVERSION,70
6118000400257,PHARMIS,CO-ROSAR 100 MG/25 MG,LOSARTAN,100 ,MG,COMPRIME PELLICULE,1 BOITE 14 COMPRIME PELLICULE,75.00,46.90,75.00,A,ANTIHYPERTENSEUR,70
6118000400264,PHARMIS,CO-ROSAR 100 MG/25 MG,LOSARTAN,100 ,MG,COMPRIME PELLICULE,1 BOITE 28 COMPRIME PELLICULE,139.00,86.90,139.00,A,ANTIHYPERTENSEUR,70
6118000400264,PHARMIS,CO-ROSAR 100 MG/25 MG,HYDROCHLOROTHIAZIDE, 25,MG,COMPRIME PELLICULE,1 BOITE 28 COMPRIME PELLICULE,139.00,86.90,139.00,A,ANTIHYPERTENSEUR,70
6118000400257,PHARMIS,CO-ROSAR 100 MG/25 MG,HYDROCHLOROTHIAZIDE, 25,MG,COMPRIME PELLICULE,1 BOITE 14 COMPRIME PELLICULE,75.00,46.90,75.00,A,ANTIHYPERTENSEUR,70
6118000400233,PHARMIS,CO-ROSAR 50 MG/12.5 MG,LOSARTAN,50 ,MG,COMPRIME PELLICULE,1 BOITE 28 COMPRIME PELLICULE,101.00,63.10,101.00,A,ANTIHYPERTENSEUR,70
6118000400240,PHARMIS,CO-ROSAR 50 MG/12.5 MG,HYDROCHLOROTHIAZIDE, 12.5,MG,COMPRIME PELLICULE,1 BOITE 14 COMPRIME PELLICULE,51.00,31.90,51.00,A,ANTIHYPERTENSEUR,70
6118000400233,PHARMIS,CO-ROSAR 50 MG/12.5 MG,HYDROCHLOROTHIAZIDE, 12.5,MG,COMPRIME PELLICULE,1 BOITE 28 COMPRIME PELLICULE,101.00,63.10,101.00,A,ANTIHYPERTENSEUR,70
6118000400240,PHARMIS,CO-ROSAR 50 MG/12.5 MG,LOSARTAN,50 ,MG,COMPRIME PELLICULE,1 BOITE 14 COMPRIME PELLICULE,51.00,31.90,51.00,A,ANTIHYPERTENSEUR,70
6118000071747,AFRIC-PHAR,CO-TANZAAR,LOSARTAN,50 ,MG,COMPRIME PELLICULE,1 BOITE 14 COMPRIME PELLICULE,60.60,37.90,60.60,A,ANTIHYPERTENSEUR,70
6118000071754,AFRIC-PHAR,CO-TANZAAR,HYDROCHLOROTHIAZIDE, 12.5,MG,COMPRIME PELLICULE,1 BOITE 28 COMPRIME PELLICULE,106.70,66.70,106.70,A,ANTIHYPERTENSEUR,70
6118000071761,AFRIC-PHAR,CO-TANZAAR,LOSARTAN,100 ,MG,COMPRIME PELLICULE,1 BOITE 14 COMPRIME PELLICULE,79.40,49.60,79.40,A,ANTIHYPERTENSEUR,70
6118000071761,AFRIC-PHAR,CO-TANZAAR,HYDROCHLOROTHIAZIDE, 25,MG,COMPRIME PELLICULE,1 BOITE 14 COMPRIME PELLICULE,79.40,49.60,79.40,A,ANTIHYPERTENSEUR,70
6118000071747,AFRIC-PHAR,CO-TANZAAR,HYDROCHLOROTHIAZIDE, 12.5,MG,COMPRIME PELLICULE,1 BOITE 14 COMPRIME PELLICULE,60.60,37.90,60.60,A,ANTIHYPERTENSEUR,70
6118000071778,AFRIC-PHAR,CO-TANZAAR,LOSARTAN,100 ,MG,COMPRIME PELLICULE,1 BOITE 28 COMPRIME PELLICULE,139.70,87.30,139.70,A,ANTIHYPERTENSEUR,70
6118000071754,AFRIC-PHAR,CO-TANZAAR,LOSARTAN,50 ,MG,COMPRIME PELLICULE,1 BOITE 28 COMPRIME PELLICULE,106.70,66.70,106.70,A,ANTIHYPERTENSEUR,70
6118000071778,AFRIC-PHAR,CO-TANZAAR,HYDROCHLOROTHIAZIDE, 25,MG,COMPRIME PELLICULE,1 BOITE 28 COMPRIME PELLICULE,139.70,87.30,139.70,A,ANTIHYPERTENSEUR,70
6118000030188,LAPROPHAN,CO-TRIM,SULFAMETHOXAZOLE,200 ,MG,SUSPENSION BUVABLE,1 FLACON 100 ML,19.40,12.10,19.40,A,SULFAMIDE,70
6118000030188,LAPROPHAN,CO-TRIM,TRIMETHOPRIME, 40,MG,SUSPENSION BUVABLE,1 FLACON 100 ML,19.40,12.10,19.40,A,SULFAMIDE,70
6118000030171,LAPROPHAN,CO-TRIM,SULFAMETHOXAZOLE,400 ,MG,COMPRIME,1 BOITE 20 COMPRIME,21.00,13.10,21.00,A,SULFAMIDE,70
6118000030171,LAPROPHAN,CO-TRIM,TRIMETHOPRIME, 80,MG,COMPRIME,1 BOITE 20 COMPRIME,21.00,13.10,21.00,A,SULFAMIDE,70
6118000030195,LAPROPHAN,CO-TRIM FORT,TRIMETHOPRIME, 160,MG,COMPRIME,1 BOITE 20 COMPRIME,28.50,17.80,28.50,A,SULFAMIDE,70
6118000030195,LAPROPHAN,CO-TRIM FORT,SULFAMETHOXAZOLE,800 ,MG,COMPRIME,1 BOITE 20 COMPRIME,28.50,17.80,28.50,A,SULFAMIDE,70
6118000013631,MAPHAR,CO-VALSARTAN MAPHAR 160 MG/25 MG,VALSARTAN,160 ,MG,COMPRIME PELLICULE,1 BOITE 28 COMPRIME PELLICULE,186.30,116.40,186.30,A,ANTIHYPERTENSEUR,70
6118000013631,MAPHAR,CO-VALSARTAN MAPHAR 160 MG/25 MG,HYDROCHLOROTHIAZIDE, 25,MG,COMPRIME PELLICULE,1 BOITE 28 COMPRIME PELLICULE,186.30,116.40,186.30,A,ANTIHYPERTENSEUR,70
6118000013457,MAPHAR,CO-VALSARTAN MAPHAR 80 MG/12.5 MG,HYDROCHLOROTHIAZIDE, 12.5,MG,COMPRIME PELLICULE,1 BOITE 28 COMPRIME PELLICULE,148.00,92.50,148.00,A,ANTIHYPERTENSEUR,70
6118000013457,MAPHAR,CO-VALSARTAN MAPHAR 80 MG/12.5 MG,VALSARTAN,80 ,MG,COMPRIME PELLICULE,1 BOITE 28 COMPRIME PELLICULE,148.00,92.50,148.00,A,ANTIHYPERTENSEUR,70
6118000062042,AVENTIS,CO-VALSARTAN WIN 160MG/25MG,HYDROCHLOROTHIAZIDE, 25,MG,COMPRIME PELLICULE,1 BOITE 28 COMPRIME PELLICULE,141.80,88.60,141.80,A,ANTIHYPERTENSEUR,70
6118000062042,AVENTIS,CO-VALSARTAN WIN 160MG/25MG,VALSARTAN,160 ,MG,COMPRIME PELLICULE,1 BOITE 28 COMPRIME PELLICULE,141.80,88.60,141.80,A,ANTIHYPERTENSEUR,70
6118000013075,MAPHAR,CO-VALSARTAN WIN 160MG/25MG,HYDROCHLOROTHIAZIDE, 25,MG,COMPRIME PELLICULE,1 BOITE 28 COMPRIME PELLICULE,141.80,88.60,141.80,A,ANTIHYPERTENSEUR,70
6118000013075,MAPHAR,CO-VALSARTAN WIN 160MG/25MG,VALSARTAN,160 ,MG,COMPRIME PELLICULE,1 BOITE 28 COMPRIME PELLICULE,141.80,88.60,141.80,A,ANTIHYPERTENSEUR,70
6118000062035,AVENTIS,CO-VALSARTAN WIN 80MG/12.5MG,HYDROCHLOROTHIAZIDE, 12.5,MG,COMPRIME PELLICULE,1 BOITE 28 COMPRIME PELLICULE,148.00,92.50,148.00,A,ANTIHYPERTENSEUR,70
6118000013068,MAPHAR,CO-VALSARTAN WIN 80MG/12.5MG,HYDROCHLOROTHIAZIDE, 12.5,MG,COMPRIME PELLICULE,1 BOITE 28 COMPRIME PELLICULE,148.00,92.50,148.00,A,ANTIHYPERTENSEUR,70
6118000013068,MAPHAR,CO-VALSARTAN WIN 80MG/12.5MG,VALSARTAN,80 ,MG,COMPRIME PELLICULE,1 BOITE 28 COMPRIME PELLICULE,148.00,92.50,148.00,A,ANTIHYPERTENSEUR,70
6118000062035,AVENTIS,CO-VALSARTAN WIN 80MG/12.5MG,VALSARTAN,80 ,MG,COMPRIME PELLICULE,1 BOITE 28 COMPRIME PELLICULE,148.00,92.50,148.00,A,ANTIHYPERTENSEUR,70
6118000023029,SOTHEMA,CO-VARTEX 160MG/ 12.5MG,HYDROCHLOROTHIAZIDE, 12.5,MG,COMPRIME PELLICULE,1 BOITE 14 COMPRIME,74.10,46.30,74.10,A,ANTIHYPERTENSEUR,70
6118000023029,SOTHEMA,CO-VARTEX 160MG/ 12.5MG,VALSARTAN,160 ,MG,COMPRIME PELLICULE,1 BOITE 14 COMPRIME,74.10,46.30,74.10,A,ANTIHYPERTENSEUR,70
6118000023036,SOTHEMA,CO-VARTEX 160MG/ 12.5MG,VALSARTAN,160 ,MG,COMPRIME PELLICULE,1 BOITE 28 COMPRIME,132.40,82.70,132.40,A,ANTIHYPERTENSEUR,70
6118000023036,SOTHEMA,CO-VARTEX 160MG/ 12.5MG,HYDROCHLOROTHIAZIDE, 12.5,MG,COMPRIME PELLICULE,1 BOITE 28 COMPRIME,132.40,82.70,132.40,A,ANTIHYPERTENSEUR,70
6118000023043,SOTHEMA,CO-VARTEX 160MG/ 25MG,VALSARTAN,160 ,MG,COMPRIME PELLICULE,1 BOITE 14 COMPRIME,79.40,49.60,79.40,A,ANTIHYPERTENSEUR,70
6118000023050,SOTHEMA,CO-VARTEX 160MG/ 25MG,HYDROCHLOROTHIAZIDE, 25,MG,COMPRIME PELLICULE,1 BOITE 28 COMPRIME,141.80,88.60,141.80,A,ANTIHYPERTENSEUR,70
6118000023050,SOTHEMA,CO-VARTEX 160MG/ 25MG,VALSARTAN,160 ,MG,COMPRIME PELLICULE,1 BOITE 28 COMPRIME,141.80,88.60,141.80,A,ANTIHYPERTENSEUR,70
6118000023043,SOTHEMA,CO-VARTEX 160MG/ 25MG,HYDROCHLOROTHIAZIDE, 25,MG,COMPRIME PELLICULE,1 BOITE 14 COMPRIME,79.40,49.60,79.40,A,ANTIHYPERTENSEUR,70
6118000023005,SOTHEMA,CO-VARTEX 80MG/ 12.5MG,HYDROCHLOROTHIAZIDE, 12.5,MG,COMPRIME PELLICULE,1 BOITE 14 COMPRIME,63.10,39.40,63.10,A,ANTIHYPERTENSEUR,70
6118000023012,SOTHEMA,CO-VARTEX 80MG/ 12.5MG,HYDROCHLOROTHIAZIDE, 12.5,MG,COMPRIME PELLICULE,1 BOITE 28 COMPRIME,112.70,70.40,112.70,A,ANTIHYPERTENSEUR,70
6118000023012,SOTHEMA,CO-VARTEX 80MG/ 12.5MG,VALSARTAN,80 ,MG,COMPRIME PELLICULE,1 BOITE 28 COMPRIME,112.70,70.40,112.70,A,ANTIHYPERTENSEUR,70
6118000023005,SOTHEMA,CO-VARTEX 80MG/ 12.5MG,VALSARTAN,80 ,MG,COMPRIME PELLICULE,1 BOITE 14 COMPRIME,63.10,39.40,63.10,A,ANTIHYPERTENSEUR,70
6118000022886,SOTHEMA,CO-VEPRAN 150 MG/12.5 MG,HYDROCHLOROTHIAZIDE, 12.5,MG,COMPRIME PELLICULE,1 BOITE 14 COMPRIME PELLICULE,69.50,43.40,69.50,A,ANTIHYPERTENSEUR,70
6118000022886,SOTHEMA,CO-VEPRAN 150 MG/12.5 MG,IRBESARTAN,150 ,MG,COMPRIME PELLICULE,1 BOITE 14 COMPRIME PELLICULE,69.50,43.40,69.50,A,ANTIHYPERTENSEUR,70
6118000022893,SOTHEMA,CO-VEPRAN 150 MG/12.5 MG,HYDROCHLOROTHIAZIDE, 12.5,MG,COMPRIME PELLICULE,1 BOITE 28 COMPRIME PELLICULE,124.00,77.50,124.00,A,ANTIHYPERTENSEUR,70
6118000022893,SOTHEMA,CO-VEPRAN 150 MG/12.5 MG,IRBESARTAN,150 ,MG,COMPRIME PELLICULE,1 BOITE 28 COMPRIME PELLICULE,124.00,77.50,124.00,A,ANTIHYPERTENSEUR,70
6118000022862,SOTHEMA,CO-VEPRAN 300 MG/12.5 MG,HYDROCHLOROTHIAZIDE, 12.5,MG,COMPRIME PELLICULE,1 BOITE 14 COMPRIME PELLICULE,85.00,53.10,85.00,A,ANTIHYPERTENSEUR,70
6118000022862,SOTHEMA,CO-VEPRAN 300 MG/12.5 MG,IRBESARTAN,300 ,MG,COMPRIME PELLICULE,1 BOITE 14 COMPRIME PELLICULE,85.00,53.10,85.00,A,ANTIHYPERTENSEUR,70
6118000022879,SOTHEMA,CO-VEPRAN 300 MG/12.5 MG,HYDROCHLOROTHIAZIDE, 12.5,MG,COMPRIME PELLICULE,1 BOITE 28 COMPRIME PELLICULE,158.00,98.70,158.00,A,ANTIHYPERTENSEUR,70
6118000022879,SOTHEMA,CO-VEPRAN 300 MG/12.5 MG,IRBESARTAN,300 ,MG,COMPRIME PELLICULE,1 BOITE 28 COMPRIME PELLICULE,158.00,98.70,158.00,A,ANTIHYPERTENSEUR,70
6118000022855,SOTHEMA,CO-VEPRAN 300 MG/25 MG,IRBESARTAN,300 ,MG,COMPRIME PELLICULE,1 BOITE 28 COMPRIME PELLICULE,153.60,96.00,153.60,A,ANTIHYPERTENSEUR,70
6118000022855,SOTHEMA,CO-VEPRAN 300 MG/25 MG,HYDROCHLOROTHIAZIDE, 25,MG,COMPRIME PELLICULE,1 BOITE 28 COMPRIME PELLICULE,153.60,96.00,153.60,A,ANTIHYPERTENSEUR,70
6118000022848,SOTHEMA,CO-VEPRAN 300 MG/25 MG,IRBESARTAN,300 ,MG,COMPRIME PELLICULE,1 BOITE 14 COMPRIME PELLICULE,87.30,54.60,87.30,A,ANTIHYPERTENSEUR,70
6118000022848,SOTHEMA,CO-VEPRAN 300 MG/25 MG,HYDROCHLOROTHIAZIDE, 25,MG,COMPRIME PELLICULE,1 BOITE 14 COMPRIME PELLICULE,87.30,54.60,87.30,A,ANTIHYPERTENSEUR,70
6118000082934,COOPER MAROC,CO-VIZARTAN 50 MG/12.5MG,HYDROCHLOROTHIAZIDE, 12.5,MG,COMPRIME PELLICULE,1 BOITE 14 COMPRIME PELLICULE,60.60,37.90,60.60,A,ANTIHYPERTENSEUR,70
6118000082934,COOPER MAROC,CO-VIZARTAN 50 MG/12.5MG,LOSARTAN,50 ,MG,COMPRIME PELLICULE,1 BOITE 14 COMPRIME PELLICULE,60.60,37.90,60.60,A,ANTIHYPERTENSEUR,70
6118000082941,COOPER MAROC,CO-VIZARTAN 50MG/12.5MG,LOSARTAN,50 ,MG,COMPRIME PELLICULE,1 BOITE 28 COMPRIME PELLICULE,75.00,46.90,75.00,A,ANTIHYPERTENSEUR,70
6118000082941,COOPER MAROC,CO-VIZARTAN 50MG/12.5MG,HYDROCHLOROTHIAZIDE, 12.5,MG,COMPRIME PELLICULE,1 BOITE 28 COMPRIME PELLICULE,75.00,46.90,75.00,A,ANTIHYPERTENSEUR,70
6118000331087,ZENITH PHARMA,CO-ZENOVAN 160/ 12.5 MG,HYDROCHLOROTHIAZIDE, 12.5,MG,COMPRIME PELLICULE,1 BOITE 30 COMPRIME PELLICULE,139.80,87.40,139.80,A,ANTIHYPERTENSEUR,70
6118000331087,ZENITH PHARMA,CO-ZENOVAN 160/ 12.5 MG,VALSARTAN,160 ,MG,COMPRIME PELLICULE,1 BOITE 30 COMPRIME PELLICULE,139.80,87.40,139.80,A,ANTIHYPERTENSEUR,70
6118000331100,ZENITH PHARMA,CO-ZENOVAN 160/ 25 MG,HYDROCHLOROTHIAZIDE, 25,MG,COMPRIME PELLICULE,1 BOITE 30 COMPRIME PELLICULE,151.90,94.90,151.90,A,ANTIHYPERTENSEUR,70
6118000331100,ZENITH PHARMA,CO-ZENOVAN 160/ 25 MG,VALSARTAN,160 ,MG,COMPRIME PELLICULE,1 BOITE 30 COMPRIME PELLICULE,151.90,94.90,151.90,A,ANTIHYPERTENSEUR,70
6118000331063,ZENITH PHARMA,CO-ZENOVAN 80/ 12.5 MG,HYDROCHLOROTHIAZIDE, 12.5,MG,COMPRIME PELLICULE,1 BOITE 30 COMPRIME PELLICULE,120.70,75.50,120.70,A,ANTIHYPERTENSEUR,70
6118000331063,ZENITH PHARMA,CO-ZENOVAN 80/ 12.5 MG,VALSARTAN,80 ,MG,COMPRIME PELLICULE,1 BOITE 30 COMPRIME PELLICULE,120.70,75.50,120.70,A,ANTIHYPERTENSEUR,70
6118001081035,AVENTIS,COAPROVEL,IRBESARTAN,300 ,MG,COMPRIME ENROBE GASTRO-RESISTANT,1 BOITE 28 COMPRIME,239.00,150.00,158.00,A,ANTIHYPERTENSEUR,70
6118001081035,AVENTIS,COAPROVEL,HYDROCHLOROTHIAZIDE, 12.5,MG,COMPRIME ENROBE GASTRO-RESISTANT,1 BOITE 28 COMPRIME,239.00,150.00,158.00,A,ANTIHYPERTENSEUR,70
6118001081028,AVENTIS,COAPROVEL,HYDROCHLOROTHIAZIDE, 12.5,MG,COMPRIME ENROBE,1 BOITE 28 COMPRIME,125.80,78.60,124.00,A,ANTIHYPERTENSEUR,70
6118001081554,AVENTIS,COAPROVEL,HYDROCHLOROTHIAZIDE, 25,MG,COMPRIME PELLICULE,1 BOITE 28 COMPRIME,177.00,110.60,163.00,A,ANTIHYPERTENSEUR,70
6118001081554,AVENTIS,COAPROVEL,IRBESARTAN,300 ,MG,COMPRIME PELLICULE,1 BOITE 28 COMPRIME,177.00,110.60,163.00,A,ANTIHYPERTENSEUR,70
6118001081028,AVENTIS,COAPROVEL,IRBESARTAN,150 ,MG,COMPRIME ENROBE,1 BOITE 28 COMPRIME,125.80,78.60,124.00,A,ANTIHYPERTENSEUR,70
6118000121237,POLYMEDIC,COAVACOR 150/12.5,HYDROCHLOROTHIAZIDE, 12.5,MG,COMPRIME PELLICULE,1 BOITE 30 COMPRIME PELLICULE,129.80,81.10,129.80,A,ANTIHYPERTENSEUR,70
6118000121237,POLYMEDIC,COAVACOR 150/12.5,IRBESARTAN,150 ,MG,COMPRIME PELLICULE,1 BOITE 30 COMPRIME PELLICULE,129.80,81.10,129.80,A,ANTIHYPERTENSEUR,70
6118000121244,POLYMEDIC,COAVACOR 300/12.5,HYDROCHLOROTHIAZIDE, 12.5,MG,COMPRIME PELLICULE,1 BOITE 30 COMPRIME PELLICULE,158.20,98.90,158.20,A,ANTIHYPERTENSEUR,70
6118000121244,POLYMEDIC,COAVACOR 300/12.5,IRBESARTAN,300 ,MG,COMPRIME PELLICULE,1 BOITE 30 COMPRIME PELLICULE,158.20,98.90,158.20,A,ANTIHYPERTENSEUR,70
6118000121251,POLYMEDIC,COAVACOR 300/25 MG,IRBESARTAN,300 ,MG,COMPRIME PELLICULE,1 BOITE 30 COMPRIME PELLICULE,160.90,100.50,160.90,A,ANTIHYPERTENSEUR,70
6118000121251,POLYMEDIC,COAVACOR 300/25 MG,HYDROCHLOROTHIAZIDE, 25,MG,COMPRIME PELLICULE,1 BOITE 30 COMPRIME PELLICULE,160.90,100.50,160.90,A,ANTIHYPERTENSEUR,70
6118000082972,COOPER MAROC,COCCIDIN 2%,ACIDE FUSIDIQUE,2,%,CREME,1 TUBE 15 G,26.20,16.30,26.20,A,ANTIBACTERIEN,70
6118000082989,COOPER MAROC,COCCIDIN 2%,ACIDE FUSIDIQUE,2,%,POMMADE,1 TUBE 15 G,23.40,14.60,23.40,A,ANTIBACTERIEN,70
6118000083221,COOPER MAROC,COCCIDIN 250 MG,ACIDE FUSIDIQUE,250,MG,COMPRIME PELLICULE,1 BOITE 10 COMPRIME PELLICULE,81.70,51.10,81.70,A,ANTIBACTERIEN,70
6118000083238,COOPER MAROC,COCCIDIN 250 MG,ACIDE FUSIDIQUE,250,MG,COMPRIME PELLICULE,1 BOITE 20 COMPRIME PELLICULE,143.80,89.90,143.80,A,ANTIBACTERIEN,70
6118001150762,BOTTU,COCCULINE,SOUCHE HOMEOPATHIQUE,,NA,GLOBULE DOSE,1 BOITE 3 DOSE GLOBULE,40.00,26.20,,N,HOMEOPATHIE,0
6118010001789,BOTTU,COCCULINE,SOUCHE HOMEOPATHIQUE,,NA,COMPRIME ORODISPERSIBLE,1 BOITE 30 COMPRIME,41.30,25.80,41.30,N,HOMEOPATHIE,0
6118010137426,SOTHEMA,CODALGINE,PARACETAMOL,500,MG,COMPRIME EFFERVESCENT,1 BOITE 16 COMPRIME EFFERVESCENT,23.40,14.60,23.40,A,ANTALGIQUE,0
6118010137426,SOTHEMA,CODALGINE,CODEINE PHOSPHATE,30,MG,COMPRIME EFFERVESCENT,1 BOITE 16 COMPRIME EFFERVESCENT,23.40,14.60,23.40,A,ANTALGIQUE,0
6118010137419,SOTHEMA,CODALGINE,CODEINE PHOSPHATE,30,MG,COMPRIME EFFERVESCENT,1 BOITE 10 COMPRIME EFFERVESCENT,15.40,9.60,15.40,A,ANTALGIQUE,0
6118010137419,SOTHEMA,CODALGINE,PARACETAMOL,500,MG,COMPRIME EFFERVESCENT,1 BOITE 10 COMPRIME EFFERVESCENT,15.40,9.60,15.40,A,ANTALGIQUE,0
6118010137419,SOTHEMA,CODALGINE,POVIDONE,15,MG,COMPRIME EFFERVESCENT,1 BOITE 10 COMPRIME EFFERVESCENT,15.40,9.60,15.40,A,ANTALGIQUE,0
6118010137426,SOTHEMA,CODALGINE,POVIDONE,15,MG,COMPRIME EFFERVESCENT,1 BOITE 16 COMPRIME EFFERVESCENT,23.40,14.60,23.40,A,ANTALGIQUE,0
6118000240242,PROMOPHARM,CODENFAN 1 MG/ML,CODEINE,1,MG,SIROP,1 FLACON 200 ML,27.70,17.30,27.70,A,ANALGESIQUE OPIOIDE,0
6118000190301,GALENICA,CODETUX AD,CODEINE,140,%,SIROP,1 FLACON 180 ML,19.20,12.00,19.20,N,ANTITUSSIF,0
6118000190318,GALENICA,CODETUX ENF,CODEINE,90,%,SIROP,1 FLACON 125 ML,12.50,7.80,12.50,N,ANTITUSSIF OPIACE,0
6118000040217,BOTTU,CODOLIPRANE,CODEINE, 20,MG,COMPRIME SECABLE,1 BOITE 16 COMPRIME,20.80,13.00,20.80,A,ANALGESIQUE ANTIPYRETIQUE,70
6118000040217,BOTTU,CODOLIPRANE,PARACETAMOL,400 ,MG,COMPRIME SECABLE,1 BOITE 16 COMPRIME,20.80,13.00,20.80,A,ANALGESIQUE ANTIPYRETIQUE,70
6118001280094,MC PHARMA,CODORAZ,TIMOLOL, 5,MG,COLLYRE,1 FLACON 5 ML,103.40,64.60,103.40,A,ANTIGLAUCOMATEUX,70
6118001280094,MC PHARMA,CODORAZ,DORZOLAMIDE,20 ,MG,COLLYRE,1 FLACON 5 ML,103.40,64.60,103.40,A,ANTIGLAUCOMATEUX,70
6118000420019,ATLAS PHARM,COERIL 4 MG,PERINDOPRIL,4,MG,COMPRIME SECABLE,1 BOITE 30 COMPRIME SECABLE,90.00,56.20,90.00,A,INHIBITEUR DE L ENZYME DE CONVERSION,70
6118000420026,ATLAS PHARM,COERIL 8 MG,PERINDOPRIL,8,MG,COMPRIME SECABLE,1 BOITE 30 COMPRIME SECABLE,142.70,89.20,142.70,A,INHIBITEUR DE L ENZYME DE CONVERSION,70
6118000380511,SUN PHARMACEUTICALS MOROCCO LLC,"COIRBESAR SUN 150 MG/12,5 MG",HYDROCHLOROTHIAZIDE, 12.5,MG,COMPRIME PELLICULE,1 BOITE 28 COMPRIME PELLICULE,124.00,77.50,124.00,A,ANTIHYPERTENSEUR,70
6118000380511,SUN PHARMACEUTICALS MOROCCO LLC,"COIRBESAR SUN 150 MG/12,5 MG",IRBESARTAN,150 ,MG,COMPRIME PELLICULE,1 BOITE 28 COMPRIME PELLICULE,124.00,77.50,124.00,A,ANTIHYPERTENSEUR,70
6118000380504,SUN PHARMACEUTICALS MOROCCO LLC,"COIRBESAR SUN 150 MG/12,5 MG",IRBESARTAN,150 ,MG,COMPRIME PELLICULE,1 BOITE 14 COMPRIME PELLICULE,69.50,43.40,69.50,A,ANTIHYPERTENSEUR,70
6118000380511,SUN PHARMACEUTICALS MOROCCO LLC,"COIRBESAR SUN 150 MG/12,5 MG",HYDROCHLOROTHIAZIDE, 12.5,MG,COMPRIME PELLICULE,1 BOITE 28 COMPRIME PELLICULE,124.00,77.50,124.00,A,ANTIHYPERTENSEUR,70
6118000380528,SUN PHARMACEUTICALS MOROCCO LLC,"COIRBESAR SUN 300 MG/12,5 MG",HYDROCHLOROTHIAZIDE, 12.5,MG,COMPRIME PELLICULE,1 BOITE 14 COMPRIME PELLICULE,85.00,53.10,85.00,A,ANTIHYPERTENSEUR,70
6118000380535,SUN PHARMACEUTICALS MOROCCO LLC,"COIRBESAR SUN 300 MG/12,5 MG",HYDROCHLOROTHIAZIDE, 12.5,MG,COMPRIME PELLICULE,1 BOITE 28 COMPRIME PELLICULE,158.00,98.70,158.00,A,ANTIHYPERTENSEUR,70
6118000380535,SUN PHARMACEUTICALS MOROCCO LLC,"COIRBESAR SUN 300 MG/12,5 MG",IRBESARTAN,300 ,MG,COMPRIME PELLICULE,1 BOITE 28 COMPRIME PELLICULE,158.00,98.70,158.00,A,ANTIHYPERTENSEUR,70
