nom,dosage,forme,substance_active,classe_therapeutique,epi_laboratoire,statut_commercialisation,statut_amm,presentation,pp_gn,ppv,ph,pfht,tva,lien_rcp_naf,join_key
PROCTO - GLYVENOL,400 MG / 40 MG,SUPPOSITOIRE,TRIBENOSIDE // LIDOCAINE,,NOVARTIS PHARMA,Retiré du Marché,AMM RETIREE,BOITE DE 10,PP,29.0,18.1,16.13,0,,PROCTOGLYVENOL|400MG40MG|SUPPOSITOIRE
PROCTO - GLYVENOL,5% / 2%,CREME,TRIBENOSIDE // LIDOCAINE,,NOVARTIS PHARMA,Retiré du Marché,AMM RETIREE,TUBE DE 30 G,PP,25.0,15.6,13.91,0,,PROCTOGLYVENOL|52|CREME
PROCTOLOG,120 MG / 10 MG,SUPPOSITOIRE,TRIMEBUTINE (MALEATE) // RUSCOGENINES,,PFIZER,Retiré du Marché,AMM RETIREE,BOITE DE 10,PP,33.8,21.1,18.83,0,,PROCTOLOG|120MG10MG|SUPPOSITOIRE
PROCTOLOG,"5,80 G / 0,5 G",CREME RECTALE,TRIMEBUTINE (MALEATE) // RUSCOGENINES,,PFIZER,Retiré du Marché,AMM RETIREE,TUBE 20 G,PP,33.8,21.1,18.83,0,,PROCTOLOG|5.80G0.5G|CREMERECTALE
PRODOL,0.05,GEL,IBUPROFENE,ANTALGIQUES-ANALGESIQUES-ANTIPYRETIQUES-ANTI-INFLAMMATOIRES-ANTISPASMODIQUES,GALENICA,Commercialisé AO / Export,AMM ENREGISTREE,TUBE DE 50 G,GN,36.1,22.6,21.5,0,,PRODOL|0.05|GEL
PRODOL,20 MG / ML,SUSPENSION BUVABLE,IBUPROFENE,ANTALGIQUES-ANALGESIQUES-ANTIPYRETIQUES-ANTI-INFLAMMATOIRES-ANTISPASMODIQUES,GALENICA,Commercialisé,AMM ENREGISTREE,FLACON DE 150 ML,GN,19.1,11.9,11.35,0,,PRODOL|20MGML|SUSPENSIONBUVABLE
PRODUIT HOMEOPATHIQUE UNITAIRE APPARTENANT AU REGNE ANIMAL,-,GLOBULE,HOMEO,AUTRE,BOTTU,Non Commercialisé,AMM ENREGISTREE,DOSE DE 1G,PP,14.5,9.0,8.62,0,,PRODUITHOMEOPATHIQUEUNITAIREAPPARTENANTAUREGNEANIMAL||GLOBULE
PRODUIT HOMEOPATHIQUE UNITAIRE APPARTENANT AU REGNE ANIMAL,-,GOUTTE,HOMEO,AUTRE,BOTTU,Non Commercialisé,AMM ENREGISTREE,FLACON DE 125 ML,PP,63.5,39.7,37.83,0,,PRODUITHOMEOPATHIQUEUNITAIREAPPARTENANTAUREGNEANIMAL||GOUTTE
PRODUIT HOMEOPATHIQUE UNITAIRE APPARTENANT AU REGNE ANIMAL,-,GOUTTE,HOMEO,AUTRE,BOTTU,Non Commercialisé,AMM ENREGISTREE,GOUTTES 250 ML,PP,88.1,55.1,52.46,0,,PRODUITHOMEOPATHIQUEUNITAIREAPPARTENANTAUREGNEANIMAL||GOUTTE
PRODUIT HOMEOPATHIQUE UNITAIRE APPARTENANT AU REGNE ANIMAL,-,GOUTTE,HOMEO,AUTRE,BOTTU,Non Commercialisé,AMM ENREGISTREE,GOUTTES 30 ML,PP,21.5,13.4,12.79,0,,PRODUITHOMEOPATHIQUEUNITAIREAPPARTENANTAUREGNEANIMAL||GOUTTE
PRODUIT HOMEOPATHIQUE UNITAIRE APPARTENANT AU REGNE ANIMAL,-,GOUTTE,HOMEO,AUTRE,BOTTU,Non Commercialisé,AMM ENREGISTREE,FLACON DE 60 ML,PP,46.7,29.2,27.81,0,,PRODUITHOMEOPATHIQUEUNITAIREAPPARTENANTAUREGNEANIMAL||GOUTTE
PRODUIT HOMEOPATHIQUE UNITAIRE APPARTENANT AU REGNE ANIMAL,-,GRANULE,HOMEO,AUTRE,BOTTU,Non Commercialisé,AMM ENREGISTREE,TUBE DE 4 G,PP,17.3,10.8,10.29,0,,PRODUITHOMEOPATHIQUEUNITAIREAPPARTENANTAUREGNEANIMAL||GRANULE
PRODUIT HOMEOPATHIQUE UNITAIRE APPARTENANT AU REGNE ANIMAL,-,POMMADE,HOMEO,AUTRE,BOTTU,Non Commercialisé,AMM ENREGISTREE,POMMADE 20G,PP,11.2,7.0,6.68,0,,PRODUITHOMEOPATHIQUEUNITAIREAPPARTENANTAUREGNEANIMAL||POMMADE
PRODUIT HOMEOPATHIQUE UNITAIRE APPARTENANT AU REGNE ANIMAL,-,SOLUTION BUVABLE,HOMEO,AUTRE,BOTTU,Non Commercialisé,AMM ENREGISTREE,BOITE DE 12 AMPOULES BUVABLES,PP,27.6,17.2,16.41,0,,PRODUITHOMEOPATHIQUEUNITAIREAPPARTENANTAUREGNEANIMAL||SOLUTIONBUVABLE
PRODUIT HOMEOPATHIQUE UNITAIRE APPARTENANT AU REGNE ANIMAL,-,SOLUTION BUVABLE,HOMEO,AUTRE,BOTTU,Non Commercialisé,AMM ENREGISTREE,BOITE DE 30 AMPOULES BUVABLES,PP,48.1,30.1,28.65,0,,PRODUITHOMEOPATHIQUEUNITAIREAPPARTENANTAUREGNEANIMAL||SOLUTIONBUVABLE
PRODUIT HOMEOPATHIQUE UNITAIRE APPARTENANT AU REGNE ANIMAL,-,SOLUTION BUVABLE,HOMEO,AUTRE,BOTTU,Non Commercialisé,AMM ENREGISTREE,BOITE DE 6 AMPOULES BUVABLES,PP,19.7,12.3,11.74,0,,PRODUITHOMEOPATHIQUEUNITAIREAPPARTENANTAUREGNEANIMAL||SOLUTIONBUVABLE
PRODUIT HOMEOPATHIQUE UNITAIRE APPARTENANT AU REGNE MINERAL,-,GLOBULE,HOMEO,AUTRE,BOTTU,Non Commercialisé,AMM ENREGISTREE,DOSE DE 1G,PP,14.5,9.0,8.62,0,,PRODUITHOMEOPATHIQUEUNITAIREAPPARTENANTAUREGNEMINERAL||GLOBULE
PRODUIT HOMEOPATHIQUE UNITAIRE APPARTENANT AU REGNE MINERAL,-,GOUTTE,HOMEO,AUTRE,BOTTU,Non Commercialisé,AMM ENREGISTREE,GOUTTES 125 ML,PP,63.5,39.7,37.83,0,,PRODUITHOMEOPATHIQUEUNITAIREAPPARTENANTAUREGNEMINERAL||GOUTTE
PRODUIT HOMEOPATHIQUE UNITAIRE APPARTENANT AU REGNE MINERAL,-,GOUTTE,HOMEO,AUTRE,BOTTU,Non Commercialisé,AMM ENREGISTREE,GOUTTES 250 ML,PP,88.1,55.1,52.46,0,,PRODUITHOMEOPATHIQUEUNITAIREAPPARTENANTAUREGNEMINERAL||GOUTTE
PRODUIT HOMEOPATHIQUE UNITAIRE APPARTENANT AU REGNE MINERAL,-,GOUTTE,HOMEO,AUTRE,BOTTU,Non Commercialisé,AMM ENREGISTREE,GOUTTES 30 ML,PP,21.5,13.4,12.79,0,,PRODUITHOMEOPATHIQUEUNITAIREAPPARTENANTAUREGNEMINERAL||GOUTTE
PRODUIT HOMEOPATHIQUE UNITAIRE APPARTENANT AU REGNE MINERAL,-,GOUTTE,HOMEO,AUTRE,BOTTU,Non Commercialisé,AMM ENREGISTREE,FLACON DE 60 ML,PP,46.7,29.2,27.81,0,,PRODUITHOMEOPATHIQUEUNITAIREAPPARTENANTAUREGNEMINERAL||GOUTTE
PRODUIT HOMEOPATHIQUE UNITAIRE APPARTENANT AU REGNE MINERAL,-,GRANULE,HOMEO,AUTRE,BOTTU,Non Commercialisé,AMM ENREGISTREE,TUBE DE 4 G,PP,17.3,10.8,10.29,0,,PRODUITHOMEOPATHIQUEUNITAIREAPPARTENANTAUREGNEMINERAL||GRANULE
PRODUIT HOMEOPATHIQUE UNITAIRE APPARTENANT AU REGNE MINERAL,-,POMMADE,HOMEO,AUTRE,BOTTU,Non Commercialisé,AMM ENREGISTREE,POMMADE 20G,PP,11.2,7.0,6.68,0,,PRODUITHOMEOPATHIQUEUNITAIREAPPARTENANTAUREGNEMINERAL||POMMADE
PRODUIT HOMEOPATHIQUE UNITAIRE APPARTENANT AU REGNE MINERAL,-,SOLUTION BUVABLE,HOMEO,AUTRE,BOTTU,Non Commercialisé,AMM ENREGISTREE,BOITE DE 12 AMPOULES BUVABLES,PP,27.6,17.2,16.41,0,,PRODUITHOMEOPATHIQUEUNITAIREAPPARTENANTAUREGNEMINERAL||SOLUTIONBUVABLE
PRODUIT HOMEOPATHIQUE UNITAIRE APPARTENANT AU REGNE MINERAL,-,SOLUTION BUVABLE,HOMEO,AUTRE,BOTTU,Non Commercialisé,AMM ENREGISTREE,BOITE DE 30 AMPOULES BUVABLES,PP,48.1,30.1,28.65,0,,PRODUITHOMEOPATHIQUEUNITAIREAPPARTENANTAUREGNEMINERAL||SOLUTIONBUVABLE
PRODUIT HOMEOPATHIQUE UNITAIRE APPARTENANT AU REGNE MINERAL,-,SOLUTION BUVABLE,HOMEO,AUTRE,BOTTU,Non Commercialisé,AMM ENREGISTREE,BOITE DE 6 AMPOULES BUVABLES,PP,19.7,12.3,11.74,0,,PRODUITHOMEOPATHIQUEUNITAIREAPPARTENANTAUREGNEMINERAL||SOLUTIONBUVABLE
PRODUIT HOMEOPATHIQUE UNITAIRE APPARTENANT AU REGNE VEGETAL,-,GLOBULE,HOMEO,AUTRE,BOTTU,Non Commercialisé,AMM ENREGISTREE,DOSE DE 1G,PP,14.5,9.0,8.62,0,,PRODUITHOMEOPATHIQUEUNITAIREAPPARTENANTAUREGNEVEGETAL||GLOBULE
PRODUIT HOMEOPATHIQUE UNITAIRE APPARTENANT AU REGNE VEGETAL,-,GOUTTE,HOMEO,AUTRE,BOTTU,Non Commercialisé,AMM ENREGISTREE,GOUTTES 125 ML,PP,63.5,39.7,37.83,0,,PRODUITHOMEOPATHIQUEUNITAIREAPPARTENANTAUREGNEVEGETAL||GOUTTE
PRODUIT HOMEOPATHIQUE UNITAIRE APPARTENANT AU REGNE VEGETAL,-,GOUTTE,HOMEO,AUTRE,BOTTU,Non Commercialisé,AMM ENREGISTREE,GOUTTES 250ML,PP,88.1,55.1,52.46,0,,PRODUITHOMEOPATHIQUEUNITAIREAPPARTENANTAUREGNEVEGETAL||GOUTTE
PRODUIT HOMEOPATHIQUE UNITAIRE APPARTENANT AU REGNE VEGETAL,-,GOUTTE,HOMEO,AUTRE,BOTTU,Non Commercialisé,AMM ENREGISTREE,GOUTTES 30 ML,PP,21.5,13.4,12.79,0,,PRODUITHOMEOPATHIQUEUNITAIREAPPARTENANTAUREGNEVEGETAL||GOUTTE
PRODUIT HOMEOPATHIQUE UNITAIRE APPARTENANT AU REGNE VEGETAL,-,GOUTTE,HOMEO,AUTRE,BOTTU,Non Commercialisé,AMM ENREGISTREE,FLACON DE 60 ML,PP,46.7,29.2,27.81,0,,PRODUITHOMEOPATHIQUEUNITAIREAPPARTENANTAUREGNEVEGETAL||GOUTTE
PRODUIT HOMEOPATHIQUE UNITAIRE APPARTENANT AU REGNE VEGETAL,-,GRANULE,HOMEO,AUTRE,BOTTU,Non Commercialisé,AMM ENREGISTREE,TUBE DE 4 G,PP,17.3,10.8,10.29,0,,PRODUITHOMEOPATHIQUEUNITAIREAPPARTENANTAUREGNEVEGETAL||GRANULE
PRODUIT HOMEOPATHIQUE UNITAIRE APPARTENANT AU REGNE VEGETAL,-,POMMADE,HOMEO,AUTRE,BOTTU,Non Commercialisé,AMM ENREGISTREE,POMMADE 20G,PP,11.2,7.0,6.68,0,,PRODUITHOMEOPATHIQUEUNITAIREAPPARTENANTAUREGNEVEGETAL||POMMADE
PRODUIT HOMEOPATHIQUE UNITAIRE APPARTENANT AU REGNE VEGETAL,-,SOLUTION BUVABLE,HOMEO,AUTRE,BOTTU,Non Commercialisé,AMM ENREGISTREE,BOITE DE 12 AMPOULES BUVABLES,PP,27.6,17.2,16.41,0,,PRODUITHOMEOPATHIQUEUNITAIREAPPARTENANTAUREGNEVEGETAL||SOLUTIONBUVABLE
PRODUIT HOMEOPATHIQUE UNITAIRE APPARTENANT AU REGNE VEGETAL,-,SOLUTION BUVABLE,HOMEO,AUTRE,BOTTU,Non Commercialisé,AMM ENREGISTREE,BOITE DE 30 AMPOULES BUVABLES,PP,48.1,30.1,28.65,0,,PRODUITHOMEOPATHIQUEUNITAIREAPPARTENANTAUREGNEVEGETAL||SOLUTIONBUVABLE
PRODUIT HOMEOPATHIQUE UNITAIRE APPARTENANT AU REGNE VEGETAL,-,SOLUTION BUVABLE,HOMEO,AUTRE,BOTTU,Non Commercialisé,AMM ENREGISTREE,BOITE DE 6 AMPOULES BUVABLES,PP,19.7,12.3,11.74,0,,PRODUITHOMEOPATHIQUEUNITAIREAPPARTENANTAUREGNEVEGETAL||SOLUTIONBUVABLE
PRODUITS HOMEOPATHIQUES UNITAIRES,-,,HOMEO,AUTRE,PHARMED,Non Commercialisé,AMM ENREGISTREE,"GRANULES 1° DH A 9° DH CP, TUBE DE 80 GRANULES ENVIRON ET DOSE DE 1 G ENVIRON",,13.0,8.1,7.73,0,,PRODUITSHOMEOPATHIQUESUNITAIRES||
PRODUITS HOMEOPATHIQUES UNITAIRES,-,,HOMEO,AUTRE,PHARMED,Non Commercialisé,AMM ENREGISTREE,"GRANULES 1° DH A 9° DH CP, TUBE DE 80 GRANULES ENVIRON ET DOSE DE 1 G ENVIRON",,15.6,9.7,9.29,0,,PRODUITSHOMEOPATHIQUESUNITAIRES||
PROFENID,100 MG / 2 ML,SOLUTION INJECTABLE,KETOPROFENE,ANTALGIQUES-ANALGESIQUES-ANTIPYRETIQUES-ANTI-INFLAMMATOIRES-ANTISPASMODIQUES,SANOFI AVENTIS,Commercialisé,AMM ENREGISTREE,BOITE DE 6 AMPOULES,PP,50.6,31.6,30.1,0,,PROFENID|100MG2ML|SOLUTIONINJECTABLE
PROFENID,100 MG,COMPRIME PELLICULE,KETOPROFENE,ANTALGIQUES-ANALGESIQUES-ANTIPYRETIQUES-ANTI-INFLAMMATOIRES-ANTISPASMODIQUES,MAPHAR,Commercialisé,AMM ENREGISTREE,BOITE DE 30,PP,66.3,41.4,39.47,0,,PROFENID|100MG|COMPRIMEPELLICULE
PROFENID,100 MG,LYOPHILISAT INJECTABLE,KETOPROFENE,ANTALGIQUES-ANALGESIQUES-ANTIPYRETIQUES-ANTI-INFLAMMATOIRES-ANTISPASMODIQUES,SANOFI AVENTIS,Non Commercialisé,AMM ENREGISTREE,BOITE DE 50 FLACONS,PP,346.0,230.0,219.18,0,,PROFENID|100MG|LYOPHILISATINJECTABLE
PROFENID,100 MG,SUPPOSITOIRE,KETOPROFENE,ANTALGIQUES-ANALGESIQUES-ANTIPYRETIQUES-ANTI-INFLAMMATOIRES-ANTISPASMODIQUES,MAPHAR,Commercialisé,AMM ENREGISTREE,BOITE DE 12,PP,39.0,24.4,23.2,0,,PROFENID|100MG|SUPPOSITOIRE
PROFENID,50 MG,GELULE,KETOPROFENE,ANTALGIQUES-ANALGESIQUES-ANTIPYRETIQUES-ANTI-INFLAMMATOIRES-ANTISPASMODIQUES,MAPHAR,Commercialisé,AMM ENREGISTREE,BOITE DE 24,PP,31.7,19.8,18.85,0,,PROFENID|50MG|GELULE
PROFENID,0.025,GEL,KETOPROFENE,ANTALGIQUES-ANALGESIQUES-ANTIPYRETIQUES-ANTI-INFLAMMATOIRES-ANTISPASMODIQUES,SANOFI AVENTIS,Non Commercialisé,AMM ENREGISTREE,TUBE DE 60 G,PP,32.1,20.1,19.14,0,,PROFENID|0.025|GEL
PROFENID LP,200 MG,COMPRIME ENROBE,KETOPROFENE,ANTALGIQUES-ANALGESIQUES-ANTIPYRETIQUES-ANTI-INFLAMMATOIRES-ANTISPASMODIQUES,SANOFI AVENTIS,Non Commercialisé,AMM ENREGISTREE,BOITE DE 14,PP,71.0,44.4,42.29,0,,PROFENIDLP|200MG|COMPRIMEENROBE
PROFLOX,500 MG,COMPRIME,CIPROFLOXACINE (CHLORHYDRATE),INFECTIOLOGIE-PARASITOLOGIE,GALENICA,Commercialisé AO / Export,AMM ENREGISTREE,BOITE DE 20,GN,131.6,82.2,78.32,0,,PROFLOX|500MG|COMPRIME
PROFLOX,250 MG,COMPRIME,CIPROFLOXACINE (CHLORHYDRATE),INFECTIOLOGIE-PARASITOLOGIE,GALENICA,Commercialisé,AMM ENREGISTREE,BOITE DE 10,GN,51.4,32.1,30.6,0,,PROFLOX|250MG|COMPRIME
PROFLOX,250 MG,COMPRIME,CIPROFLOXACINE (CHLORHYDRATE),INFECTIOLOGIE-PARASITOLOGIE,GALENICA,Commercialisé AO / Export,AMM ENREGISTREE,BOITE DE 20,GN,74.8,46.7,44.5,0,,PROFLOX|250MG|COMPRIME
PROFLOX,500 MG,COMPRIME,CIPROFLOXACINE (CHLORHYDRATE),INFECTIOLOGIE-PARASITOLOGIE,GALENICA,Commercialisé,AMM ENREGISTREE,BOITE DE 10,GN,74.8,46.7,44.5,0,,PROFLOX|500MG|COMPRIME
PROFLOX,500 MG,COMPRIME,CIPROFLOXACINE (CHLORHYDRATE),INFECTIOLOGIE-PARASITOLOGIE,GALENICA,Non Commercialisé,AMM ENREGISTREE,BOITE DE 2,GN,32.7,20.4,19.47,0,,PROFLOX|500MG|COMPRIME
PROGAST,20 MG,GELULE,OMEPRAZOLE,GASTROENTEROLOGIE-HEPATOLOGIE,SPIMACO MAROC,Commercialisé,AMM ENREGISTREE,BOITE DE 7,GN,27.1,16.9,16.13,0,,PROGAST|20MG|GELULE
PROGAST,20 MG,GELULE,OMEPRAZOLE,GASTROENTEROLOGIE-HEPATOLOGIE,SPIMACO MAROC,Commercialisé,AMM ENREGISTREE,BOITE DE 14,GN,49.3,30.8,29.37,0,,PROGAST|20MG|GELULE
PROGAST,20 MG,GELULE,OMEPRAZOLE,GASTROENTEROLOGIE-HEPATOLOGIE,SPIMACO MAROC,Commercialisé,AMM ENREGISTREE,BOITE DE 28,GN,89.2,55.8,53.13,0,,PROGAST|20MG|GELULE
PROGESTERONE RETARD PHARLON,500 MG / 2 ML,SOLUTION INJECTABLE,HYDROXYPROGESTERONE CAPROATE,GYNECOLOGIE-OBSTETRIQUE-CONTRACEPTION,BAYER,Non Commercialisé,AMM ENREGISTREE,BOITE DE 3 AMPOULE DE 2 ML,PP,95.8,59.9,57.02,0,,PROGESTERONERETARDPHARLON|500MG2ML|SOLUTIONINJECTABLE
PROGESTOGEL,1 G,GEL,PROGESTERONE,,PROMOPHARM,Retiré du Marché,AMM RETIREE,TUBE DE 80 G,PP,20.4,12.7,12.13,0,,PROGESTOGEL|1G|GEL
PROGOR LP,120 MG,GELULE,DILTIAZEM (CHLORHYDRATE),CARDIOLOGIE-ANGEIOLOGIE-HEMATOLOGIE,ERGO MAROC,Retiré du Marché,AMM RETIREE,BOITE DE 28,GN,106.0,66.2,63.07,0,,PROGORLP|120MG|GELULE
PROGOR LP,180 MG,GELULE,DILTIAZEM (CHLORHYDRATE),CARDIOLOGIE-ANGEIOLOGIE-HEMATOLOGIE,ERGO MAROC,Non Commercialisé,AMM ENREGISTREE,BOITE DE 28,GN,122.0,76.2,72.62,0,,PROGORLP|180MG|GELULE
PROGOR LP,240 MG,GELULE,DILTIAZEM (CHLORHYDRATE),CARDIOLOGIE-ANGEIOLOGIE-HEMATOLOGIE,ERGO MAROC,Non Commercialisé,AMM ENREGISTREE,BOITE DE 28,GN,142.0,88.7,84.52,0,,PROGORLP|240MG|GELULE
PROGOR LP,300 MG,GELULE,DILTIAZEM (CHLORHYDRATE),CARDIOLOGIE-ANGEIOLOGIE-HEMATOLOGIE,ERGO MAROC,Retiré du Marché,AMM RETIREE,BOITE DE 28,GN,155.0,96.9,92.26,0,,PROGORLP|300MG|GELULE
PROGOR LP,360 MG,GELULE,DILTIAZEM (CHLORHYDRATE),CARDIOLOGIE-ANGEIOLOGIE-HEMATOLOGIE,ERGO MAROC,Retiré du Marché,AMM RETIREE,BOITE DE 28,GN,165.0,103.1,98.21,0,,PROGORLP|360MG|GELULE
PROGRAF,1 MG,GELULE,TACROLIMUS,IMMUNOMODULATEURS,PROMOPHARM,Commercialisé,AMM ENREGISTREE,BOITE DE 100,PP,1630.0,1369.0,1303.97,0,,PROGRAF|1MG|GELULE
PROJEVA,100 MG,CAPSULE MOLLE ORALE OU VAGINALE,PROGESTERONE,GYNECOLOGIE-OBSTETRIQUE-CONTRACEPTION,VERSALYA,Commercialisé,AMM ENREGISTREE,BOITE DE 30,GN,52.1,32.6,31.01,0,,PROJEVA|100MG|CAPSULEMOLLEORALEOUVAGINALE
PROJEVA,100 MG,CAPSULE MOLLE ORALE OU VAGINALE,PROGESTERONE,GYNECOLOGIE-OBSTETRIQUE-CONTRACEPTION,VERSALYA,Non Commercialisé,AMM ENREGISTREE,BOITE DE 90,GN,133.2,83.3,79.3,0,,PROJEVA|100MG|CAPSULEMOLLEORALEOUVAGINALE
PROJEVA,200 MG,CAPSULE MOLLE ORALE OU VAGINALE,PROGESTERONE,GYNECOLOGIE-OBSTETRIQUE-CONTRACEPTION,VERSALYA,Commercialisé,AMM ENREGISTREE,BOITE DE 15,GN,62.1,38.8,36.99,0,,PROJEVA|200MG|CAPSULEMOLLEORALEOUVAGINALE
PROJEVA,200 MG,CAPSULE MOLLE ORALE OU VAGINALE,PROGESTERONE,GYNECOLOGIE-OBSTETRIQUE-CONTRACEPTION,VERSALYA,Commercialisé,AMM ENREGISTREE,BOITE DE 45,GN,156.6,97.9,93.2,0,,PROJEVA|200MG|CAPSULEMOLLEORALEOUVAGINALE
PROKININ,10 MG,COMPRIME PELLICULE,DOMPERIDONE,GASTROENTEROLOGIE-HEPATOLOGIE,ZENITH PHARMA,Commercialisé,AMM ENREGISTREE,BOITE DE 30,GN,21.5,13.4,12.79,0,,PROKININ|10MG|COMPRIMEPELLICULE
PROKININ,5 MG / 5 ML,SUSPENSION ORALE,DOMPERIDONE,GASTROENTEROLOGIE-HEPATOLOGIE,ZENITH PHARMA,Commercialisé,AMM ENREGISTREE,FLACON DE 180 ML,GN,20.5,12.8,12.18,0,,PROKININ|5MG5ML|SUSPENSIONORALE
PROLAX ER,15 MG,GELULE A LIBERATION PROLONGEE,CYCLOBENZAPRINE,NEUROLOGIE,ZENITH PHARMA,Non Commercialisé,AMM ENREGISTREE,BOITE DE 30,GN,78.2,48.9,46.58,0,,PROLAXER|15MG|GELULEALIBERATIONPROLONGEE
PROLAX ER,30 MG,GELULE A LIBERATION PROLONGEE,CYCLOBENZAPRINE,NEUROLOGIE,ZENITH PHARMA,Non Commercialisé,AMM ENREGISTREE,BOITE DE 30,GN,157.6,98.5,93.84,0,,PROLAXER|30MG|GELULEALIBERATIONPROLONGEE
PROLAX ER,15 MG,GELULE A LIBERATION PROLONGEE,CYCLOBENZAPRINE,NEUROLOGIE,ZENITH PHARMA,AMM sans prix,AMM ENREGISTREE,BOITE DE 10,GN,,,,0,,PROLAXER|15MG|GELULEALIBERATIONPROLONGEE
PROLAX ER,30 MG,GELULE A LIBERATION PROLONGEE,CYCLOBENZAPRINE,NEUROLOGIE,ZENITH PHARMA,AMM sans prix,AMM ENREGISTREE,BOITE DE 10,GN,,,,0,,PROLAXER|30MG|GELULEALIBERATIONPROLONGEE
PROLIA,60 MG,SOLUTION INJECTABLE,DENOSUMAB,RHUMATOLOGIE,SOTHEMA,Commercialisé,AMM ENREGISTREE,1 SERINGUE PREREMPLIE,PP,2289.0,1945.0,1852.39,0,,PROLIA|60MG|SOLUTIONINJECTABLE
PROLIFEN,50 MG,GELULE,CLOMIFENE CITRATE,GYNECOLOGIE-OBSTETRIQUE-CONTRACEPTION,PROMOPHARM,Commercialisé,AMM ENREGISTREE,BOITE DE 10,GN,68.6,42.9,40.83,0,,PROLIFEN|50MG|GELULE
PROMET,500 MG,OVULE,METRONIDAZOLE,,IBERMA,Retiré du Marché,AMM RETIREE,BOITE DE 10,GN,27.0,16.8,15.02,0,,PROMET|500MG|OVULE
PROPARAKAIN-POS,0.005,COLLYRE EN SOLUTION,PROXYMETACAINE,OPHTALMOLOGIE,STERIPHARMA,Non Commercialisé,AMM ENREGISTREE,BOITE D'UN FLACON DE 10 ML,,75.0,46.9,44.63,0,,PROPARAKAINPOS|0.005|COLLYREENSOLUTION
PROPESS,10 MG,SYSTEME DE DIFFUSION VAGINAL DANS UN SACHET,DINOPROSTONE,GYNECOLOGIE-OBSTETRIQUE-CONTRACEPTION,SOTHEMA,Commercialisé,AMM ENREGISTREE,BOITE DE 5,PP,2370.0,2028.0,1931.66,0,,PROPESS|10MG|SYSTEMEDEDIFFUSIONVAGINALDANSUNSACHET
PROPOFOL FRESENIUS,1% (10 MG / ML),EMULSION INJECTABLE (IV) OU POUR PERFUSION,PROPOFOL,ANESTHESIE-REANIMATION,POLYMEDIC,Commercialisé,AMM ENREGISTREE,BOITE DE 5 AMPOULES DE 20 ML,GN,275.0,183.2,174.5,0,,PROPOFOLFRESENIUS|110MGML|EMULSIONINJECTABLEIVOUPOURPERFUSION
PROPOFOL FRESENIUS,0.01,EMULSION INJECTABLE ET POUR PERFUSION,PROPOFOL,ANESTHESIE-REANIMATION,POLYMEDIC,Commercialisé AO,AMM ENREGISTREE,FLACON DE 50 ML,GN,209.0,130.8,124.61,0,,PROPOFOLFRESENIUS|0.01|EMULSIONINJECTABLEETPOURPERFUSION
PROPOFOL FRESENIUS,0.01,EMULSION INJECTABLE ET POUR PERFUSION,PROPOFOL,ANESTHESIE-REANIMATION,POLYMEDIC,Commercialisé AO,AMM ENREGISTREE,FLACON DE 100 ML,GN,393.0,261.0,249.22,0,,PROPOFOLFRESENIUS|0.01|EMULSIONINJECTABLEETPOURPERFUSION
PROPOFOL GENERATION SANTE,10 MG / ML (200 MG / 20 ML ),EMULSION INJECTABLE EN IV,PROPOFOL,ANESTHESIE-REANIMATION,GENERATION SANTE,Non Commercialisé,AMM ENREGISTREE,BOITE DE 5 AMPOULES DE 20 ML,GN,275.0,183.2,174.5,0,,PROPOFOLGENERATIONSANTE|10MGML200MG20ML|EMULSIONINJECTABLEENIV
PROPOFOL KABI,1 % ( 10 MG / ML ),EMULSION INJECTABLE ET POUR PERFUSION,PROPOFOL,ANESTHESIE-REANIMATION,POLYMEDIC,Commercialisé,AMM ENREGISTREE,BOITE DE 5 AMPOULES DE 20 ML D’EMULSION,GN,274.0,182.7,174.05,0,,PROPOFOLKABI|110MGML|EMULSIONINJECTABLEETPOURPERFUSION
PROPOFOL MYLANE,20 MG / ML,EMULSION INJECTABLE (IV),PROPOFOL,ANESTHESIE-REANIMATION,SYNTHEMEDIC,Non Commercialisé,AMM ENREGISTREE,FLACON DE 50ML,GN,393.0,261.0,249.22,0,,PROPOFOLMYLANE|20MGML|EMULSIONINJECTABLEIV
PROPOFOL-LIPURO,1% (10 MG / ML),EMULSION INJECTABLE (IV) OU POUR PERFUSION,PROPOFOL,ANESTHESIE-REANIMATION,PHI,Non Commercialisé,AMM ENREGISTREE,BOITE DE 5 AMPOULES DE 20 ML,PP,275.0,183.2,174.51,0,,PROPOFOLLIPURO|110MGML|EMULSIONINJECTABLEIVOUPOURPERFUSION
PROPOFOL-LIPURO,1% (10 MG / ML),EMULSION INJECTABLE (IV) OU POUR PERFUSION,PROPOFOL,ANESTHESIE-REANIMATION,PHI,Non Commercialisé,AMM ENREGISTREE,BOITE DE 1 FLACON DE 50 ML,PP,205.0,128.7,122.6,0,,PROPOFOLLIPURO|110MGML|EMULSIONINJECTABLEIVOUPOURPERFUSION
PROPOFOL-LIPURO,1% (10 MG / ML),EMULSION INJECTABLE (IV) OU POUR PERFUSION,PROPOFOL,ANESTHESIE-REANIMATION,PHI,Non Commercialisé,AMM ENREGISTREE,BOITE DE 1 FLACON DE 100 ML,PP,374.0,248.0,236.8,0,,PROPOFOLLIPURO|110MGML|EMULSIONINJECTABLEIVOUPOURPERFUSION
